Hawthorn East,hawthorn-east,7932627
Redbank Plains,redbank-plains,7932670
The Entrance North,the-entrance-north,8161083
Tura Beach,tura-beach,8219837
Gunbalanya,gunbalanya,8347742
Burra,burra,2075308
Caniaba,caniaba,8347756
Winmalee,winmalee,8347779
Fullerton Cove,fullerton-cove,8347792
Rapid Creek,rapid-creek,8347855
Russell Lea,russell-lea,8347881
Ashby,ashby,8347888
Ellis Lane,ellis-lane,8347986
Marryatville,marryatville,8348092
Piara Waters,piara-waters,8348093
Page,page,8348129
Usher,usher,8348219
Townsend,townsend,8348227
Aberfeldie,aberfeldie,8348241
St Agnes,st-agnes,8348254
Rostrevor,rostrevor,8348263
Alexander Heights,alexander-heights,8348266
Pelican Point,pelican-point,8348278
Pioneer,pioneer,8348295
Victory Heights,victory-heights,8349265
Bardwell Park,bardwell-park,8348430
Caves Beach,caves-beach,8348482
Banksia Beach,banksia-beach,8348502
Kensington Grove,kensington-grove,8348530
Elizabeth Bay,elizabeth-bay,8348543
Forest Reefs,forest-reefs,8348556
Norville,norville,8348613
Morgantown,morgantown,8348639
Marayong,marayong,8348667
Mount Lofty,mount-lofty,8348702
Tregear,tregear,8348810
Tranmere,tranmere,8348356
Currans Hill,currans-hill,8348822
Wiley Park,wiley-park,8348839
Breddan,breddan,8348852
Koongal,koongal,8348880
Logan Central,logan-central,8348882
Runaway Bay,runaway-bay,8348932
Sunset,sunset,8348941
West Lakes,west-lakes,8349013
Duncraig,duncraig,8349052
Landsdale,landsdale,8349177
Waramanga,waramanga,8349192
Ebenezer,ebenezer,8349205
Punchbowl,punchbowl,8349222
Kelso,kelso,2161678
Jindalee,jindalee,8349277
The Vines,the-vines,8349293
Aranda,aranda,8349333
Cairnlea,cairnlea,8349376
Seville East,seville-east,8539254
East Warburton,east-warburton,8577942
South Maclean,south-maclean,9958120
Warneet,warneet,9972521
Frankston North,frankston-north,9972526
Castle Cove,castle-cove,9972637
Concord West,concord-west,9972648
East Ryde,east-ryde,9972663
Gregory Hills,gregory-hills,9972698
Hurstville,hurstville,9972762
South Turramurra,south-turramurra,9972941
Woodville West,woodville-west,9973102
Gawler South,gawler-south,9973108
Elizabeth North,elizabeth-north,9973181
Angle Park,angle-park,9973198
Alkimos,alkimos,9973430
Wooroloo,wooroloo,2057800
Upper Swan,upper-swan,2059581
Tumby Bay,tumby-bay,2059837
Stansbury,stansbury,2061115
North Fremantle,north-fremantle,2064510
North Dandalup,north-dandalup,2064526
McMinns Lagoon,mcminns-lagoon,2066653
Kingston Park,kingston-park,2068416
Hovea,hovea,2069566
Shenton Park,shenton-park,2078909
Yarrawonga,yarrawonga,2142447
Yarra Glen,yarra-glen,2142507
Yandina,yandina,2142595
Wyee,wyee,2142777
Wyalong,wyalong,2142813
Wandoan,wandoan,2144790
Ungarie,ungarie,2145497
Taabinga,taabinga,2147692
South Yarra,south-yarra,2148876
Werribee South,werribee-south,2148896
Seaham,seaham,2149970
Scottsdale,scottsdale,2150060
Pymble,pymble,2152361
Moore,moore,2157013
Mona Vale,mona-vale,2157243
Mole Creek,mole-creek,2157299
Miners Rest,miners-rest,2157567
Lowood,lowood,2159424
Lorn,lorn,2159550
Loomberah,loomberah,2159565
Lakes Entrance,lakes-entrance,2160735
Lakemba,lakemba,2160744
Kaniva,kaniva,2161868
Kangaroo Flat,kangaroo-flat,2161903
Hawthorn South,hawthorn-south,2163776
Hanwood,hanwood,2163953
Gundaroo,gundaroo,2164249
Glenrowan,glenrowan,2165207
Empire Bay,empire-bay,2167391
Edithvale,edithvale,2167751
East Hills,east-hills,2167879
Eagleby,eagleby,2167983
Diamond Creek,diamond-creek,2168919
Dareton,dareton,2169405
Dakabin,dakabin,2169537
Cleveland,cleveland,2171360
Castlecrag,castlecrag,2172125
Carisbrook,carisbrook,2172308
Canberra,canberra,2172517
Burnie,burnie,2173125
Bulleen,bulleen,2173464
Broken Hill,broken-hill,2173911
Bondoola,bondoola,2174945
Boggabri,boggabri,2175076
Blacktown,blacktown,2175411
Binalong,binalong,2175793
Biloela,biloela,2175819
Bellbrae,bellbrae,2176325
Barnawartha,barnawartha,2176818
Barmera,barmera,2176829
Balgowlah,balgowlah,2177114
Appin,appin,2177806
Anna Bay,anna-bay,2177860
Advancetown,advancetown,2178256
Oyster Bay,oyster-bay,2205988
New Town,new-town,2206068
Lake Heights,lake-heights,2206082
Point Lookout,point-lookout,2207309
Bronte,bronte,2208288
Kelvin Grove,kelvin-grove,6931015
Banyo,banyo,6943553
Peregian Beach,peregian-beach,6957219
Carindale,carindale,7281839
Dawesville,dawesville,7290513
Mont Albert North,mont-albert-north,7932630
Aspendale Gardens,aspendale-gardens,7932653
Furnissdale,furnissdale,8219762
Yaroomba,yaroomba,8219852
Malua Bay,malua-bay,8310737
Pottsville Beach,pottsville-beach,8310769
Myrtle Bank,myrtle-bank,8347697
Maryland,maryland,8347845
Forde,forde,8347874
Wamboin,wamboin,8347927
Eastern Creek,eastern-creek,8347966
Edensor Park,edensor-park,8347979
Wagaman,wagaman,8347997
Drewvale,drewvale,8348024
Waldara,waldara,8348066
Golden Bay,golden-bay,8348071
Wyndham Vale,wyndham-vale,8348078
Maryville,maryville,8348083
Brigadoon,brigadoon,8348102
Molendinar,molendinar,8348249
Stonyfell,stonyfell,8348251
Augustine Heights,augustine-heights,8348298
Munno Para West,munno-para-west,8348311
Banks,banks,8348388
Koondoola,koondoola,8348389
Woodpark,woodpark,8348438
Berkshire Park,berkshire-park,8348439
North Ward,north-ward,8348456
Meadow Springs,meadow-springs,8348465
Beechboro,beechboro,8348485
Copacabana,copacabana,8348507
Yarrabah,yarrabah,8348572
Ambleside,ambleside,8348640
McMahons Point,mcmahons-point,8348676
Palmyra,palmyra,8348699
Silver Sands,silver-sands,8348742
Gunn,gunn,8348802
Westdale,westdale,8348840
Munruben,munruben,8348865
Meadowbrook,meadowbrook,8348893
Ninderry,ninderry,8348908
Pelican Waters,pelican-waters,8348925
Meadow Heights,meadow-heights,8348967
Tallai,tallai,8349014
Bayonet Head,bayonet-head,8349022
Tuart Hill,tuart-hill,8349105
Mount Hutton,mount-hutton,8349116
Llanarth,llanarth,8349214
Shadforth,shadforth,8349281
Flynn,flynn,8349305
Kureelpa,kureelpa,8349389
Lockwood South,lockwood-south,8595575
Kiama Downs,kiama-downs,8614683
Nickol,nickol,8692947
Seddon,seddon,9972582
Cecil Park,cecil-park,9972641
Peakhurst Heights,peakhurst-heights,9972865
West Ryde,west-ryde,9972965
Acacia Hills,acacia-hills,9973033
Erindale,erindale,9973041
Glenelg East,glenelg-east,9973114
Unley,unley,2059589
Two Wells,two-wells,2059689
Safety Bay,safety-bay,2062057
Port Broughton,port-broughton,2063054
Millendon,millendon,2066283
Karoonda,karoonda,2068688
Dongara,dongara,2072691
Coromandel Valley,coromandel-valley,2073643
Cookernup,cookernup,2073955
Busselton,busselton,2075265
Bicton,bicton,2078907
Yarroweyah,yarroweyah,2142426
Woori Yallock,woori-yallock,2142926
Woolamia,woolamia,2143020
Warnervale,warnervale,2144636
Waitara,waitara,2145079
Valla Beach,valla-beach,2145338
Uralla,uralla,2145404
Stanwell Park,stanwell-park,2148503
Stanmore,stanmore,2148513
Rokeby,rokeby,2151215
Redhead,redhead,2151924
Pomona,pomona,2152750
Pearl Beach,pearl-beach,2153618
Parkes,parkes,2153778
Northmead,northmead,2154913
Mundubbera,mundubbera,2156240
Mulwala,mulwala,2156298
Mulgoa,mulgoa,2156345
Mount Victoria,mount-victoria,2156501
Mount Cotton,mount-cotton,2156683
Milawa,milawa,2157705
Mernda,mernda,2158051
Melton,melton,2158151
Marburg,marburg,2158777
Lovely Banks,lovely-banks,2159497
Lidcombe,lidcombe,2160258
Lawson,lawson,2160477
Kingsthorpe,kingsthorpe,2161318
Kiama,kiama,2161515
Kallista,kallista,2161984
Imbil,imbil,2162760
Helidon,helidon,2163633
Hawks Nest,hawks-nest,2163788
Harrisville,harrisville,2163880
Hampton,hampton,2163994
Glen Huon,glen-huon,2165295
Gardenvale,gardenvale,2165883
Etna Creek,etna-creek,2167192
Eltham,eltham,2167445
Dimboola,dimboola,2168820
Cottles Bridge,cottles-bridge,2170217
Corinda,corinda,2170318
Coldstream,coldstream,2171056
Chiltern,chiltern,2171619
Chelsea,chelsea,2171694
Cargo,cargo,2172318
Bulli,bulli,2173445
Brightview,brightview,2174031
Boyland,boyland,2174314
Blaxland,blaxland,2175341
Blackwall,blackwall,2175408
Black Hill,black-hill,2175551
Bentleigh,bentleigh,2176123
Bellbird,bellbird,2176329
Beachmere,beachmere,2176553
Batlow,batlow,2176625
Bargara,bargara,2176868
Austinmer,austinmer,2177482
Adelong,adelong,2178267
Kirrawee,kirrawee,2205970
Woollahra,woollahra,6621357
Taringa,taringa,6931018
Kenmore,kenmore,6931020
Canterbury,canterbury,7932625
Crackenback,crackenback,6956354
Rouse Hill,rouse-hill,7281823
St. Georges Basin,st.-georges-basin,7522197
Suffolk Park,suffolk-park,7645387
Deebing Heights,deebing-heights,7932667
Hope Vale,hope-vale,8219775
Karalee,karalee,8219786
Maslin Beach,maslin-beach,8219801
Doomadgee,doomadgee,8310698
Lake Cathie,lake-cathie,8310727
Nathalia,nathalia,8310747
Paraburdoo,paraburdoo,8310764
Rottnest Island,rottnest-island,8310772
East Perth,east-perth,8335007
Murray,murray,8347676
Thurgoona,thurgoona,8347684
Canley Vale,canley-vale,8347759
Bourkelands,bourkelands,8347773
St Ives Chase,st-ives-chase,8347776
Kosciuszko National Park,kosciuszko-national-park,8347851
Louth Park,louth-park,8347856
Pagewood,pagewood,8347866
Fern Bay,fern-bay,8347991
Norman Gardens,norman-gardens,8347999
Orelia,orelia,8348065
Waterways,waterways,8348070
St Albans Park,st-albans-park,8348137
Wattle Camp,wattle-camp,8348153
Menzies,menzies,8348180
Lake Gardens,lake-gardens,8348185
Ascot Park,ascot-park,8348186
Newcomb,newcomb,8348187
South Kingsville,south-kingsville,8348238
Pimlico,pimlico,8348248
Piccadilly,piccadilly,8348282
Helena Valley,helena-valley,8348287
Telfer,telfer,8348331
Geilston Bay,geilston-bay,8348346
Carina Heights,carina-heights,8348397
Wondunna,wondunna,8348435
Bilingurr,bilingurr,8348483
Bligh Park,bligh-park,8348531
Rosslea,rosslea,8348560
Tanawha,tanawha,8348564
Lavender Bay,lavender-bay,8348628
East Victoria Park,east-victoria-park,8348675
Giralang,giralang,8348680
Mount Pritchard,mount-pritchard,8348692
Mile End,mile-end,8348729
Primbee,primbee,8348730
Firle,firle,8348760
Zetland,zetland,8348771
Bell Post Hill,bell-post-hill,8348780
Hove,hove,8348809
Fletcher,fletcher,8348859
Gowrie,gowrie,8348892
Macgregor,macgregor,6943576
Poona,poona,8348927
Witheren,witheren,8348965
Flagstaff Hill,flagstaff-hill,8348986
Kewdale,kewdale,8349075
Morley,morley,8349083
Ngunnawal,ngunnawal,8349187
Bidwill,bidwill,8349194
Wakeley,wakeley,8349282
Vincent,vincent,8349339
Graceville,graceville,8349342
Torrington,torrington,8349403
Southern River,southern-river,8349426
Aldinga Beach,aldinga-beach,8539243
Westrichmond,westrichmond,9609991
Greenslopes,greenslopes,9957342
Seventeen Mile Rocks,seventeen-mile-rocks,9957349
Morningside,morningside,9957543
Essendon West,essendon-west,9972421
Bondi Beach,bondi-beach,9972618
Dundas Valley,dundas-valley,9972660
North Manly,north-manly,9972850
South Wentworthville,south-wentworthville,9972942
Werrington Downs,werrington-downs,9972962
Wattle Park,wattle-park,9973078
Devon Park,devon-park,9973090
Woodville North,woodville-north,9973099
Kudla,kudla,9973113
Seacliff Park,seacliff-park,9973117
Royston Park,royston-park,9973145
Hackham West,hackham-west,9973160
Alfred Cove,alfred-cove,9973429
Yalgoo,yalgoo,2057633
Wagin,wagin,2059371
Serpentine,serpentine,2061735
Port Lincoln,port-lincoln,2063036
Port Hedland,port-hedland,2063042
Peterborough,peterborough,2063518
Mount Isa,mount-isa,2065594
Merredin,merredin,2066472
Lake Grace,lake-grace,2068013
Gilles Plains,gilles-plains,2070884
Cannington,cannington,2075024
Birkenhead,birkenhead,2076526
Balingup,balingup,2077293
Bakers Hill,bakers-hill,2077358
Attadale,attadale,2078908
Yass,yass,2142412
Yanderra,yanderra,2142598
Woodstock,woodstock,2143050
Wheelers Hill,wheelers-hill,2143887
Werombi,werombi,2144103
Wendouree,wendouree,2144139
Weipa,weipa,2144209
Toorbul,toorbul,2146282
Tin Can Bay,tin-can-bay,2146567
Teralba,teralba,2147072
Takura,takura,2147608
Stanley,stanley,2148528
South Melbourne,south-melbourne,2148955
Smythes Creek,smythes-creek,2149241
Sale,sale,2150615
Saint Leonards,saint-leonards,2150653
Rosanna,rosanna,2151146
Rooty Hill,rooty-hill,2151157
Renmark,renmark,2151737
Raworth,raworth,2152033
Queanbeyan,queanbeyan,2152286
Palmwoods,palmwoods,2153887
Orbost,orbost,2154208
North Bourke,north-bourke,2155047
Normanhurst,normanhurst,2155092
New Norfolk,new-norfolk,2155415
Nar Nar Goon North,nar-nar-goon-north,2155753
Mount Gambier,mount-gambier,2156643
Mount Duneed,mount-duneed,2156669
Mossman,mossman,2156783
Moriac,moriac,2156897
Moree,moree,2156927
Melton South,melton-south,2158145
McKinlay,mckinlay,2158310
Marlo,marlo,2158687
Mandurang,mandurang,2158916
Maldon,maldon,2158988
Kogarah,kogarah,2161185
Kinglake West,kinglake-west,2161351
Kendall,kendall,2161654
Home Hill,home-hill,2163237
Gundagai,gundagai,2164253
Greenvale,greenvale,2164495
Goornong,goornong,2164934
Gleneagle,gleneagle,2165352
Gin Gin,gin-gin,2165529
Geeveston,geeveston,2165791
Fawkner,fawkner,2166819
East Ballina,east-ballina,2167943
Dunolly,dunolly,2168068
Dora Creek,dora-creek,2168546
Compton,compton,2170869
Cohuna,cohuna,2171077
Cobram,cobram,2171173
Cluden,cluden,2171280
Cawarral,cawarral,2171916
Cardigan,cardigan,2172346
Capella,capella,2172418
Bullengarook,bullengarook,2173457
Bodalla,bodalla,2175108
Bingara,bingara,2175760
Bermagui,bermagui,2176087
Benaraby,benaraby,2176217
Benalla,benalla,2176225
Balmain,balmain,2177052
Bacchus Marsh,bacchus-marsh,2177394
Aldershot,aldershot,2178162
Gymea Bay,gymea-bay,2205979
Bangor,bangor,2205982
Fern Hill,fern-hill,2206104
South Brisbane,south-brisbane,2207259
Clarkson,clarkson,6697150
Bracken Ridge,bracken-ridge,6943558
Hoppers Crossing,hoppers-crossing,7281807
Glenning Valley,glenning-valley,7290469
Brighton East,brighton-east,7932646
Jensen,jensen,8219780
South Golden Beach,south-golden-beach,8219832
Lajamanu,lajamanu,8310726
Sussex Inlet,sussex-inlet,8310759
Leederville,leederville,8335008
Nailsworth,nailsworth,8347703
Seabrook,seabrook,8347752
Kiels Mountain,kiels-mountain,8347783
Frenchs Forest,frenchs-forest,8347809
Moulden,moulden,8347817
Cowandilla,cowandilla,8347948
West Beach,west-beach,8347993
Kapooka,kapooka,8348021
Greenacres,greenacres,8348038
Nichols Point,nichols-point,8348046
Long Gully,long-gully,8348097
Prospect Vale,prospect-vale,8348111
Cooya Beach,cooya-beach,8348113
The Range,the-range,8348155
Rushcutters Bay,rushcutters-bay,8348191
Currajong,currajong,8348253
Osborne,osborne,8348351
Rosetta,rosetta,8348355
Pacific Paradise,pacific-paradise,8348551
Farmborough Heights,farmborough-heights,8348554
Kingsgrove,kingsgrove,8348621
Lalor Park,lalor-park,8348633
Fig Tree Pocket,fig-tree-pocket,8348864
New Auckland,new-auckland,8348903
Karawara,karawara,8348904
Georges Hall,georges-hall,8348905
Pacific Pines,pacific-pines,8348920
Rural View,rural-view,8348934
Flinders Park,flinders-park,8348987
McCracken,mccracken,8348998
Westminster,westminster,8349002
Cockburn Central,cockburn-central,8349040
Dianella,dianella,8349051
Humpty Doo,humpty-doo,8349152
Higgins,higgins,8349181
Hawker,hawker,8349385
Orana,orana,8349421
Duffy,duffy,8349425
Whyalla Jenkins,whyalla-jenkins,8520232
Yallourn North,yallourn-north,8539257
Collombatti,collombatti,8628218
Richlands,richlands,9957348
Cranbourne North,cranbourne-north,9972516
Rosebud West,rosebud-west,9972543
Sunshine West,sunshine-west,9972578
Belfield,belfield,9972601
Bexley North,bexley-north,9972613
Cabramatta West,cabramatta-west,9972621
Caringbah South,caringbah-south,9972625
Ramsgate Beach,ramsgate-beach,9972869
Seacombe Heights,seacombe-heights,9973131
Woodville Gardens,woodville-gardens,9973231
Tanami,tanami,2060626
Pemberton,pemberton,2063604
Nullagine,nullagine,2064403
Newman,newman,2064768
Mundaring,mundaring,2065337
Marble Bar,marble-bar,2067029
Lobethal,lobethal,2067565
Kadina,kadina,2068856
Hamersley,hamersley,2070165
Esperance,esperance,2071860
Bellevue,bellevue,2076817
Australind,australind,2077454
Yeppoon,yeppoon,2142316
Yanco,yanco,2142612
Wurruk,wurruk,2142825
Worongary,worongary,2142894
West Strahan,west-strahan,2143942
Wallsend,wallsend,2144890
Wallan,wallan,2144949
Tyabb,tyabb,2145645
Toolern Vale,toolern-vale,2146345
Tintinara,tintinara,2146523
Thomastown,thomastown,2146827
Surrey Hills,surrey-hills,2147826
Strathmerton,strathmerton,2148077
Stawell,stawell,2148431
Samson Vale,samson-vale,2150513
Raymond Terrace,raymond-terrace,2152022
Pyalong,pyalong,2152367
Pine Mountain,pine-mountain,2153082
Penguin,penguin,2153494
Pascoe Vale,pascoe-vale,2153720
Noosa Heads,noosa-heads,2155135
Newmarket,newmarket,2155424
Mullumbimby,mullumbimby,2156307
Morwell,morwell,2156825
Mooroopna,mooroopna,2156974
Millthorpe,millthorpe,2157627
Millaa Millaa,millaa-millaa,2157678
Merrylands,merrylands,2157995
Kurri Kurri,kurri-kurri,2160922
Killingworth,killingworth,2161421
Kenilworth,kenilworth,2161650
Karuah,karuah,2161800
Kahibah,kahibah,2162025
Jindabyne,jindabyne,2162255
Holsworthy,holsworthy,2163270
Harkaway,harkaway,2163915
Gilston,gilston,2165548
Frederickton,frederickton,2166113
Erina,erina,2167263
Echuca Village,echuca-village,2167816
Eagle Point,eagle-point,2167962
Duri,duri,2168026
Douglas Park,douglas-park,2168459
Derrimut,derrimut,2169018
Denman,denman,2169056
Darley,darley,2169386
Croydon North,croydon-north,2169866
Coniston,coniston,2170796
Cockatoo,cockatoo,2171159
Clermont,clermont,2171365
Clarinda,clarinda,2171452
Casterton,casterton,2172132
Bulla,bulla,2173511
Boolarra,boolarra,2174838
Bonville,bonville,2174892
Blackall,blackall,2175650
Bellambi,bellambi,2176344
Attunga,attunga,2177523
Arcadia,arcadia,2177746
Aratula,aratula,2177752
Aberdeen,aberdeen,2178364
Sydney Central Business District,sydney-central-business-district,6619280
Lovedale,lovedale,6696791
Paradise,paradise,6943454
Fairfield West,fairfield-west,6949378
Caroline Springs,caroline-springs,7281805
Fullarton,fullarton,7289886
Canning Vale,canning-vale,7302631
Toormina,toormina,7302640
Hollywell,hollywell,7521753
Mount Annan,mount-annan,7778951
North Booval,north-booval,7932655
Moores Pocket,moores-pocket,7932656
North Ipswich,north-ipswich,7932658
Blackstone,blackstone,7932661
Eastern Heights,eastern-heights,7932663
Kurwongbah,kurwongbah,7932692
Mount Helen,mount-helen,8015187
Basin View,basin-view,8219723
Gerroa,gerroa,8219765
Waterview Heights,waterview-heights,8219843
Mount Low,mount-low,8310717
Modanville,modanville,8310743
Ningi,ningi,8310750
Wallabi Point,wallabi-point,8310784
Doveton,doveton,8347324
Blue Haven,blue-haven,8347723
Denistone East,denistone-east,8347769
Bow Bowing,bow-bowing,8347803
Larapinta,larapinta,8347811
Canberra City,canberra-city,8347868
Tatton,tatton,8347875
Orangeville,orangeville,8347900
Jamboree Heights,jamboree-heights,8347909
Warriewood,warriewood,8347932
Bayview Heights,bayview-heights,8348002
Collinswood,collinswood,8348027
Hillsborough,hillsborough,8348125
Glenwood,glenwood,8348142
St Andrews,st-andrews,8348170
Black Forest,black-forest,8348223
Kanimbla,kanimbla,8348264
Ovingham,ovingham,8348391
Underdale,underdale,8348459
Cameron Park,cameron-park,8348462
Callaghan,callaghan,8348646
Lynwood,lynwood,8348666
Hillvue,hillvue,8348841
Marsden,marsden,8348890
Edgewater,edgewater,8349054
Karrinyup,karrinyup,8349072
Winthrop,winthrop,8349115
Mount Austin,mount-austin,8349123
Herdsmans Cove,herdsmans-cove,8349129
Tolmans Hill,tolmans-hill,8349130
Bees Creek,bees-creek,8349145
Florey,florey,8349174
Fingal,fingal,8349244
Araluen,araluen,8349287
Waverley,waverley,8349295
North Rothbury,north-rothbury,8539251
Williams Landing,williams-landing,8643474
Clear Mountain,clear-mountain,9883896
Chandler,chandler,9957465
Thorneside,thorneside,9958141
Delaneys Creek,delaneys-creek,9958239
North Warrandyte,north-warrandyte,9972467
Dandenong North,dandenong-north,9972522
North Curl Curl,north-curl-curl,9972848
Strathfield South,strathfield-south,9972946
West Pennant Hills,west-pennant-hills,9972964
Glenunga,glenunga,9973043
Munno Para,munno-para,9973191
Para Hills West,para-hills-west,9973260
Acton,acton,9973368
